id,name,node_type,birth_year,birth_place,in_degree,out_degree,betweenness,pagerank,eigenvector
giambattista_vico,Giambattista Vico,cited,1668.0,"Nápoles, Italia",1,0,0.0,0.003369,0.044262
carlos_altamirano,Carlos Altamirano,cited,1939.0,"Corrientes, Argentina",1,0,0.0,0.003369,0.044262
beatriz_sarlo,Beatriz Sarlo,cited,1942.0,"Buenos Aires, Argentina",1,0,0.0,0.003369,0.044262
halperin_donghi,Tulio Halperín Donghi,cited,1926.0,"Buenos Aires, Argentina",1,0,0.0,0.003369,0.044262
fermin_chavez,Fermín Chávez,cited,1924.0,"Nogoyá, Argentina",1,0,0.0,0.003369,0.044262
edward_gibbon,Edward Gibbon,cited,1737.0,Inglaterra,1,0,0.0,0.003369,0.044262
kant,Immanuel Kant,cited,1724.0,Prusia (actual Rusia),1,0,0.0,0.003369,0.044262
william_whiston,William Whiston,cited,1667.0,"Norton, Reino Unido",1,0,0.0,0.003369,0.044262
michel_jarrety,Michel Jarrety,cited,1953.0,Francia,1,0,0.0,0.003369,0.044262
hans_robert_jauss,Hans Robert Jauss,cited,1921.0,"Göppingen, Alemania",1,0,0.0,0.003369,0.044262
octavio_paz,Octavio Paz,cited,1914.0,México,1,0,0.0,0.003369,0.044262
arturo_roig,Arturo Andrés Roig,cited,1922.0,"Mendoza, Argentina",1,0,0.0,0.003369,0.044262
