id,name,node_type,birth_year,birth_place,in_degree,out_degree,betweenness,pagerank,eigenvector
jules_isaac,Jules Isaac,cited,1877.0,Francia,1,0,0.0,0.00267,0.0
james_rothschild,James Rothschild,cited,1792.0,Fráncfort (Alemania),1,0,0.0,0.002664,0.0
adolphe_thiers,Adolphe Thiers,cited,1797.0,Francia,1,0,0.0,0.002664,0.0
poncio_pilatos,Poncio Pilato,cited,,Imperio Romano (actual Italia),1,0,0.0,0.002664,0.0
hubert_colleye,Hubert Colleye,cited,1883.0,Bélgica,1,0,0.0,0.002664,0.0
cecile_delhorbe,Cécile Delhorbe,cited,1898.0,Suiza,1,0,0.0,0.002664,0.0
san_jose,San José,cited,-50.0,Imperio Romano (Judea),1,0,0.0,0.002664,0.0
paul_verlaine,Paul Verlaine,cited,1844.0,Francia,1,0,0.0,0.002664,0.0
fiodor_dostoyevski,Fiódor Dostoyevski,cited,1821.0,"Moscú, Imperio Ruso",1,0,0.0,0.002664,0.0
jeanne_molbech,Jeanne Molbech,cited,1859.0,Dinamarca,1,0,0.0,0.002664,0.0
albert_beguin,Albert Béguin,cited,1901.0,Suiza,1,0,0.0,0.002664,0.0
rf_byrnes,Robert Francis Byrnes,cited,1917.0,Estados Unidos,1,0,0.0,0.002664,0.0
stanislas_fumet,Stanislas Fumet,cited,1896.0,Francia,1,0,0.0,0.002664,0.0
robert_misrahi,Robert Misrahi,cited,1926.0,Francia,1,0,0.0,0.002664,0.0
jules_michelet,Jules Michelet,cited,1798.0,Francia,1,0,0.0,0.002664,0.0
anatole_france,Anatole France,cited,1844.0,Francia,1,0,0.0,0.002664,0.0
lev_urusof,Lev Urusov,cited,1877.0,Imperio Ruso,1,0,0.0,0.002664,0.0
dante_alighieri,Dante Alighieri,cited,1265.0,República de Florencia (actual Italia),1,0,0.0,0.002664,0.0
arthur_meyer,Arthur Meyer,cited,1844.0,Francia,1,0,0.0,0.002664,0.0
louis_blanc,Louis Blanc,cited,1811.0,España,1,0,0.0,0.002664,0.0
ronald_reagan,Ronald Reagan,cited,1911.0,Estados Unidos,1,0,0.0,0.002664,0.0
platelle,Henri Platelle,cited,1921.0,Francia,1,0,0.0,0.002664,0.0
emile_pereire,Émile Pereire,cited,1800.0,Francia,1,0,0.0,0.002664,0.0
isaac_pereire,Isaac Pereire,cited,1806.0,Francia,1,0,0.0,0.002664,0.0
moses_hadas,Moses Hadas,cited,1900.0,Estados Unidos,1,0,0.0,0.002664,0.0
ismar_elbogen,Ismar Elbogen,cited,1874.0,Prusia (actual Polonia),1,0,0.0,0.002664,0.0
charles_journet,Charles Journet,cited,1891.0,Suiza,1,0,0.0,0.002664,0.0
leon_xiii,XIII León,cited,1810.0,Estados Pontificios (actual Italia),1,0,0.0,0.002664,0.0
marcial,Marco Marcial,cited,40.0,Imperio Romano (Hispania),1,0,0.0,0.002664,0.0
edmond_goncourt jules_goncourt,edmond_goncourt jules_goncourt,cited,,,1,0,0.0,0.002664,0.0
herodias,Herodías,cited,-15.0,"Jerusalén, Reino de Judea (Imperio Romano)",1,0,0.0,0.002664,0.0
johann_lavater,Johann Lavater,cited,1741.0,Suiza,1,0,0.0,0.002664,0.0
geoffroy_saint_hilaire,Isidore Geoffroy Saint-Hilaire,cited,1805.0,Francia,1,0,0.0,0.002664,0.0
joan_miro,Joan Miró,cited,1893.0,España,1,0,0.0,0.002664,0.0
juarez_celman,Miguel Juárez Celman,cited,1844.0,Argentina,1,0,0.0,0.002664,0.0
ludovico_halevy,Ludovic Halévy,cited,1834.0,Francia,1,0,0.0,0.002664,0.0
adolf_stoecker,Adolf Stoecker,cited,1835.0,Prusia (actual Alemania),1,0,0.0,0.002664,0.0
jose_bianco,José Bianco,cited,1908.0,Argentina,1,0,0.0,0.002664,0.0
jean_paul_sartre,Jean-Paul Sartre,cited,1905.0,Francia,1,0,0.0,0.002664,0.0
geza_onody,Géza Onody,cited,1848.0,Reino de Hungría (Imperio Austríaco),1,0,0.0,0.002664,0.0
chaucer,Geoffrey Chaucer,cited,1343.0,Inglaterra,1,0,0.0,0.002664,0.0
creso,Creso,cited,-596.0,Lidia (actual Turquía),1,0,0.0,0.002664,0.0
champfleury,Jules Champfleury,cited,1821.0,Francia,1,0,0.0,0.002664,0.0
sainte_beuve,Charles Sainte-Beuve,cited,1804.0,Francia,1,0,0.0,0.002664,0.0
edmond_goncourt,Edmond Goncourt,cited,1822.0,Francia,1,0,0.0,0.002664,0.0
jules_goncourt,Jules Goncourt,cited,1830.0,Francia,1,0,0.0,0.002664,0.0
george_sand,George Sand,cited,1804.0,Francia,1,0,0.0,0.002664,0.0
charles_dickens,Charles Dickens,cited,1812.0,Inglaterra,1,0,0.0,0.002664,0.0
marie_joseph_lory,Marie-Joseph Lory,cited,1920.0,Francia,1,0,0.0,0.002664,0.0
hippolyte_taine,Hippolyte Taine,cited,1828.0,"Vouziers, Francia",1,0,0.0,0.002664,0.0
charles_darwin,Charles Darwin,cited,1809.0,Inglaterra,1,0,0.0,0.002664,0.0
jean_martin_charcot,Jean-Martin Charcot,cited,1825.0,Francia,1,0,0.0,0.002664,0.0
juan_alemann,Juan Alemann,cited,1927.0,Argentina,1,0,0.0,0.002664,0.0
victor_manuel2,II Víctor Manuel,cited,1820.0,Reino de Cerdeña (actual Italia),1,0,0.0,0.002664,0.0
paul_bourget,Paul Bourget,cited,1852.0,Francia,1,0,0.0,0.002664,0.0
claretie,Jules Claretie,cited,1840.0,Francia,1,0,0.0,0.002664,0.0
scholl,Aurélien Scholl,cited,1833.0,Francia,1,0,0.0,0.002664,0.0
uzanne,Octave Uzanne,cited,1851.0,Francia,1,0,0.0,0.002664,0.0
bonnieres,Robert Bonnières,cited,1850.0,Francia,1,0,0.0,0.002664,0.0
fournel,Victor Fournel,cited,1829.0,Francia,1,0,0.0,0.002664,0.0
alejandroii,II Alejandro,cited,1818.0,"Moscú, Imperio Ruso",1,0,0.0,0.002664,0.0
august_rohling,August Rohling,cited,1839.0,Prusia (actual Alemania),1,0,0.0,0.002664,0.0
horangel,Horacio Tirigall,cited,1927.0,Argentina,1,0,0.0,0.002664,0.0
jose_uriburu,José Uriburu,cited,1868.0,Argentina,1,0,0.0,0.002664,0.0
george_eliot,George Eliot,cited,1819.0,Inglaterra,1,0,0.0,0.002664,0.0
coronel_henry,Hubert-Joseph Henry,cited,1846.0,Francia,1,0,0.0,0.002664,0.0
esterhazy,Ferdinand Esterhazy,cited,1847.0,Francia,1,0,0.0,0.002664,0.0
paulo_iv,IV Paulo,cited,1476.0,Reino de Nápoles (actual Italia),1,0,0.0,0.002664,0.0
silvina_bullrich,Silvina Bullrich,cited,1915.0,Argentina,1,0,0.0,0.002664,0.0
san_jorge,San Jorge,cited,275.0,Imperio Romano (actual Turquía),1,0,0.0,0.002664,0.0
agustin_justo,Agustín Justo,cited,1876.0,Argentina,1,0,0.0,0.002664,0.0
mussolini,Benito Mussolini,cited,1883.0,Italia,1,0,0.0,0.002664,0.0
edmond_rothschild,Edmond Rothschild,cited,1845.0,"Boulogne-Billancourt, París (Francia)",1,0,0.0,0.002664,0.0
otto_von_bismarck,Otto Bismarck,cited,1815.0,Prusia (actual Alemania),1,0,0.0,0.002664,0.0
adolphe_cremieux,Adolphe Crémieux,cited,1796.0,Francia,1,0,0.0,0.002664,0.0
eduardo_gruner,Eduardo Grüner,author,1946.0,Argentina,0,60,0.0,0.002659,0.0
leonora_carrington,Leonora Carrington,author,1917.0,Inglaterra,0,11,0.0,0.002659,0.0
luis_chitarroni,Luis Chitarroni,author,1958.0,Argentina,0,19,0.0,0.002659,0.0
enrique_pezzoni,Enrique Pezzoni,author,1926.0,Argentina,0,8,0.0,0.002659,0.0
ramon_alcalde,Ramón Alcalde,author,1951.0,Argentina,0,116,0.0,0.002659,0.0
luis_thonis,Luis Thonis,author,1949.0,Argentina,0,24,0.0,0.002659,0.0
witold_gombrowicz,Witold Gombrowicz,author,1904.0,Polonia (Imperio Ruso),0,5,0.0,0.002659,0.0
mario_levin,Mario Levin,author,1944.0,Argentina,0,18,0.0,0.002659,0.0
antoine_berman,Antoine Berman,author,1942.0,Francia,0,29,0.0,0.002659,0.0
