id,name,birth_year,death_year,birth_place_raw,country,region,period,wikidata,lifespan
mario_praz,Mario Praz,1896.0,1982.0,"Roma, Italia",Italy,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q981971,86.0
bettina_edelberg,Bettina Edelberg,1921.0,2010.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,89.0
jorge_panesi,Jorge Panesi,1945.0,,"La Plata, Buenos Aires, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q93427281,
lewis_carroll,Lewis Carroll,1832.0,1898.0,"Daresbury, Cheshire, Reino Unido",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q38082,66.0
manuel_galvez,Manuel Gálvez,1882.0,1962.0,"Santa Fe, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q263683,80.0
mario_vargas_llosa,Mario Vargas Llosa,1936.0,,"Arequipa, Perú",Peru,Latin America,World Wars Era,http://www.wikidata.org/entity/Q39803,
ernst_junger,Ernst Jünger,1895.0,1998.0,"Heidelberg, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q76727,103.0
john_keats,John Keats,1795.0,1821.0,"Londres, Inglaterra",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q82083,26.0
nikolai_gogol,Nikolai Gogol,1809.0,1852.0,"Sorochyntsi, Ucrania","Sorochyntsi, Ucrania",Other/Unknown,Revolutionary Era,http://www.wikidata.org/entity/Q43718,43.0
josefina_ludmer,Josefina Ludmer,1939.0,2016.0,"San Francisco, Córdoba, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5936649,77.0
angel_rama,Ángel Rama,1926.0,1983.0,"Montevideo, Uruguay",Uruguay,Latin America,World Wars Era,http://www.wikidata.org/entity/Q211989,57.0
pierre_chaunu,Pierre Chaunu,1923.0,2009.0,"Belleville-sur-Meuse, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q1333590,86.0
jean_yves_calvez,Jean-Yves Calvez,1927.0,2010.0,"Saint-Brieuc, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q952831,83.0
jacques_derrida,Jacques Derrida,1930.0,2004.0,"El Biar, Argelia","El Biar, Argelia",Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q130631,74.0
julia_kristeva,Julia Kristeva,1941.0,,"Sliven, Bulgaria","Sliven, Bulgaria",Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q159876,
federico_sainz_de_robles,Federico Carlos Sainz de Robles,1898.0,1982.0,"Madrid, España",Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q5857542,84.0
arturo_jauretche,Arturo Jauretche,1901.0,1974.0,"Lincoln, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q715315,73.0
luis_franco,Luis Franco,1898.0,1988.0,"Belén, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q1876417,90.0
leonardo_castellani,Leonardo Castellani,1899.0,1981.0,"Reconquista, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q6525945,82.0
ignacio_anzoategui,Ignacio Anzoátegui,1905.0,1978.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q5913117,73.0
juan_jose_hernandez_arregui,Juan José Hernández Arregui,1913.0,1974.0,"Pergamino, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q5950307,61.0
abelardo_ramos,Jorge Abelardo Ramos,1921.0,1994.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q4389800,73.0
milciades_penia,Milcíades Peña,1933.0,1965.0,"La Plata, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5940444,32.0
marcelo_di_marco,Marcelo Di Marco,1957.0,,"Buenos Aires, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q5996001,
juan_de_timoneda,Juan de Timoneda,1490.0,1583.0,"Valencia, España",Spain,Western Europe,Renaissance,http://www.wikidata.org/entity/Q2331470,93.0
brian_boru,Brian Boru,941.0,1014.0,"Killaloe, Irlanda",Ireland,Western Europe,Medieval,http://www.wikidata.org/entity/Q272498,73.0
vicente_garcia_huidobro,Vicente García-Huidobro,1893.0,1948.0,"Santiago, Chile",Chile,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q117018,55.0
heinrich_wolfflin,Heinrich Wölfflin,1864.0,1945.0,"Winterthur, Suiza",Switzerland,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q123466,81.0
adolfo_de_obieta,Adolfo de Obieta,1912.0,2002.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q59631478,90.0
lucien_goldmann,Lucien Goldmann,1913.0,1970.0,"Bucarest, Rumania","Bucarest, Rumania",Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q513448,57.0
pierre_bourdieu,Pierre Bourdieu,1930.0,2002.0,"Denguin, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q156268,72.0
gyorgy_lukacs,György Lukács,1885.0,1971.0,"Budapest, Hungría",Hungary,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q151523,86.0
theodor_adorno,Theodor Adorno,1903.0,1969.0,"Frankfurt am Main, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q152388,66.0
friedrich_schelling,Friedrich Wilhelm Joseph Schelling,1775.0,1854.0,"Leonberg, Alemania",Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q60070,79.0
carl_von_clausewitz,Carl von Clausewitz,1780.0,1831.0,"Burg bei Magdeburg, Alemania",Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q76430,51.0
aleksandr_pushkin,Aleksandr Pushkin,1799.0,1837.0,"Moscú, Rusia",Russia,Eastern Europe,Revolutionary Era,http://www.wikidata.org/entity/Q7200,38.0
edgardo_russo,Edgardo Russo,1949.0,2015.0,"Santa Fe, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q81621196,66.0
mario_romero,Mario Romero,1943.0,1998.0,"San Miguel de Tucumán, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6764934,55.0
malcolm_lowry,Malcolm Lowry,1909.0,1957.0,"New Brighton, Reino Unido",United Kingdom,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q357120,48.0
percy_shelley,Percy Bysshe Shelley,1792.0,1822.0,"Horsham, Reino Unido",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q93343,30.0
rita_hayworth,Rita Hayworth,1918.0,1987.0,"Brooklyn, Estados Unidos",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q42745,69.0
tyrone_power,Tyrone Power,1914.0,1958.0,"Cincinnati, Estados Unidos",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q309989,44.0
max_weber,Max Weber,1864.0,1920.0,"Erfurt, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q9387,56.0
nicos_poulantzas,Nicos Poulantzas,1936.0,1979.0,"Atenas, Grecia",Greece,Southern Europe / Classical,World Wars Era,http://www.wikidata.org/entity/Q505296,43.0
abelardo_castillo,Abelardo Castillo,1935.0,2017.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q318525,82.0
oswald_spengler,Oswald Spengler,1880.0,1936.0,"Blankenburg, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q57112,56.0
jaime_rest,Jaime Rest,1927.0,1979.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6123891,52.0
walter_gieseking,Walter Gieseking,1895.0,1956.0,"Lyon, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q61028,61.0
raymond_aron,Raymond Aron,1905.0,1983.0,"París, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q160640,78.0
juan_filiberto,Juan de Dios Filiberto,1885.0,1964.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q2467902,79.0
evaristo_carriego,Evaristo Carriego,1883.0,1912.0,"Paraná, Entre Ríos, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q188798,29.0
paul_schreber,Daniel Paul Schreber,1842.0,1911.0,"Leipzig, Alemania",Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q62468,69.0
cesar_jaroslavsky,César Jaroslavsky,1928.0,2002.0,"Victoria, Entre Ríos, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5202568,74.0
juan_octavio_gauna,Juan Octavio Gauna,1937.0,2023.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q28028564,86.0
jose_severo_caballero,José Severo Caballero,1926.0,1993.0,"Córdoba, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q17612296,67.0
augusto_belluscio,Augusto César Belluscio,1930.0,,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q17612294,
carlos_fayt,Carlos Santiago Fayt,1918.0,2016.0,"Salta, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5042066,98.0
enrique_petracchi,Enrique Santiago Petracchi,1935.0,2014.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q2889498,79.0
norberto_cozzani,Norberto Ricardo Cozzani,1942.0,,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,
jorge_antonio_berges,Jorge Antonio Bergés,1942.0,,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5547964,
jorge_bacque,Jorge Antonio Bacqué,1922.0,2014.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q17579943,92.0
ramon_camps,Ramón Juan Alberto Camps,1927.0,1994.0,"Paraná, Entre Ríos, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q7290454,67.0
alejandro_katz,Gabriel Alejandro Katz,1960.0,,"Buenos Aires, Argentina",Argentina,Latin America,Contemporary,,
miguel_etchecolatz,Miguel Osvaldo Etchecolatz,1929.0,2022.0,"Azul, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q369733,93.0
dante_caputo,Dante Mario Antonio Caputo,1943.0,2018.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q1164999,75.0
juan_sourrouille,Juan Vital Sourrouille,1940.0,2021.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q2835664,81.0
mohamed_seineldin,Mohamed Alí Seineldín,1933.0,2009.0,"Concepción del Uruguay, Entre Ríos, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q607425,76.0
guillermo_fierro,Guillermo Jorge Fierro,1930.0,2011.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,81.0
adolf_eichmann,Otto Adolf Eichmann,1906.0,1962.0,"Solingen, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q28085,56.0
jose_caridi,José Dante Caridi,1930.0,2012.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5938739,82.0
jose_rivanera,José Nicolás Rivanera,1928.0,2004.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,76.0
alfredo_astiz,Alfredo Ignacio Astiz,1951.0,,"Mar del Plata, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q512547,
horacio_gonzalez,Horacio Luis González,1944.0,2021.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5902375,77.0
osvaldo_bayer,Osvaldo Jorge Bayer,1927.0,2018.0,"Santa Fe, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q366890,91.0
reynaldo_bignone,Reynaldo Benito Antonio Bignone,1928.0,2018.0,"Morón, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q298430,90.0
julio_martinez_vivot,Julio César Martínez Vivot,1923.0,2005.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5955490,82.0
raul_borras,Raúl Andrés Borrás,1933.0,1985.0,Argentina,Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5490895,52.0
oscar_landi,Oscar Landi,1939.0,2003.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6053902,64.0
dalmiro_saenz,Dalmiro Antonio Sáenz,1926.0,2016.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5797695,90.0
jose_felix_uriburu,José Félix Uriburu,1868.0,1932.0,"Salta, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q363555,64.0
eliseo_veron,Eliseo Verón,1935.0,2014.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q1330696,79.0
oswald_ducrot,Oswald Ducrot,1930.0,2024.0,"París, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q3357508,94.0
francois_recanati,François Recanati,1952.0,,"París, Francia",France,Western Europe,Contemporary,http://www.wikidata.org/entity/Q3085655,
jean_francois_lyotard,Jean-François Lyotard,1924.0,1998.0,"Vincennes, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q193257,74.0
lucia_aseff,Lucía María Aseff,,,"Rosario, Argentina",Argentina,Latin America,Unknown,,
noam_chomsky,Avram Noam Chomsky,1928.0,,"Filadelfia, Estados Unidos",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q9049,
charles_de_gaulle,Charles André Joseph Marie de Gaulle,1890.0,1970.0,"Lille, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q2042,80.0
oscar_igounet_padre,Oscar Pablo Igounet,1918.0,2008.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,90.0
oscar_igounet_hijo,Oscar Igounet,,,,,Other/Unknown,Unknown,,
ovidio_riccheri,Ovidio P. Riccheri,1906.0,2004.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,,98.0
beatriz_castillo,Beatriz Castillo,1928.0,1990.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,62.0
hector_grisafi,Héctor Grisafi,,,Argentina,Argentina,Latin America,Unknown,,
santiago_bullrich,Santiago Bullrich,,,,,Other/Unknown,Unknown,,
osvaldo_rossler,Osvaldo Rossler,,,,,Other/Unknown,Unknown,,
delia_pasini,Delia Pasini,,,,,Other/Unknown,Unknown,,
alicia_gutierrez_reto,Alicia Gutiérrez Reto,,,,,Other/Unknown,Unknown,,
raul_zoppi,Raul Zoppi,,,,,Other/Unknown,Unknown,,
diana_bilmezis,Diana Bilmezis,,,,,Other/Unknown,Unknown,,
clementina_battle,Clementina G. Battle,,,,,Other/Unknown,Unknown,,
florentina_ituarte,Florentina Ituarte,,,,,Other/Unknown,Unknown,,
jacques_duprey,Jacques Duprey,,,,,Other/Unknown,Unknown,,
jorge_cruz,Jorge Cruz,,,,,Other/Unknown,Unknown,,
julian_casal,Julián Casal,,,,,Other/Unknown,Unknown,,
manuel_ocampo,Manuel S. Ocampo,,,,,Other/Unknown,Unknown,,
mario_teruggi,Mario A. Teruggi,,,,,Other/Unknown,Unknown,,
pepa_lavalle,Pepa Lavalle,,,,,Other/Unknown,Unknown,,
salvador_ruano,Salvador Ruano,,,,,Other/Unknown,Unknown,,
tata_ocampo,Tata Ocampo,,,,,Other/Unknown,Unknown,,
tomas_de_torquemada,Tomás de Torquemada,,,,,Other/Unknown,Unknown,,
